t,mode,armed,roll,pitch,yaw,thrust_pct,z,tilt,policy_thrust_pct,vbat
33.474,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
33.497,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
33.522,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
33.543,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
33.568,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
33.593,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
33.618,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
33.642,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
33.667,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
33.690,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
33.715,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
33.740,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
33.762,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
33.787,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
33.808,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
33.830,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
33.850,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
33.875,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
33.900,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
33.924,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
33.949,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
33.974,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
33.999,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
34.024,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
34.049,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
34.074,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
34.096,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
34.121,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
34.142,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
34.167,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
34.192,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
34.217,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
34.238,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
34.260,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
34.285,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
34.308,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
34.333,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
34.358,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
34.382,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
34.407,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
34.432,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
34.457,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
34.482,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
34.507,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
34.532,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
34.557,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
34.582,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
34.603,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
34.628,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
34.653,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
34.678,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
34.703,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
34.728,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
34.749,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
34.773,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
34.798,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
34.823,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
34.848,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
34.873,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
34.898,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
34.923,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
34.948,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
34.971,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
34.992,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
35.017,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
35.042,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
35.067,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
35.092,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
35.112,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
35.135,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
35.160,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
35.184,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
35.209,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
35.233,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
35.258,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
35.278,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
35.303,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
35.328,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
35.353,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
35.374,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
35.399,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
35.424,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
35.449,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
35.473,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
35.494,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
35.519,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
35.544,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
35.569,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
35.594,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
35.616,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
35.641,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
35.666,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
35.691,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
35.716,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
35.741,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
35.766,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
35.791,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
35.816,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
35.841,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
35.866,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
35.891,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
35.916,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
35.939,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
35.964,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
35.989,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
36.014,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
36.037,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
36.058,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
36.079,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
36.099,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
36.124,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
36.149,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
36.174,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
36.199,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
36.224,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
36.249,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
36.274,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
36.299,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
36.324,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
36.349,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
36.369,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
36.393,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
36.416,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
36.441,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
36.466,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
36.489,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
36.514,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
36.538,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
36.563,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
36.588,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
36.608,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
36.630,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
36.655,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
36.680,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
36.702,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
36.725,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
36.749,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
36.774,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
36.799,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
36.821,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
36.846,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
36.871,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
36.896,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
36.921,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
36.942,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
36.966,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
36.991,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
37.011,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
37.033,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
37.058,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
37.083,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
37.107,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
37.132,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
37.157,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
37.182,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
37.204,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
37.225,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
37.249,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
37.272,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
37.297,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
37.319,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
37.342,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
37.367,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
37.392,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
37.416,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
37.441,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
37.466,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
37.491,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
37.512,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
37.537,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
37.562,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
37.587,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
37.608,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
37.633,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
37.657,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
37.682,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
37.707,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
37.729,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
37.754,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
37.775,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
37.799,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
37.824,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
37.849,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
37.874,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
37.895,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
37.916,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
37.939,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
37.960,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
37.985,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
38.010,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
38.035,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
38.060,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
38.082,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
38.106,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
38.128,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
38.151,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
38.172,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
38.193,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
38.214,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
38.239,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
38.260,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
38.283,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
38.308,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
38.329,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
38.354,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
38.379,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
38.399,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
38.424,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
38.449,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
38.474,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
38.499,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
38.524,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
38.549,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
38.574,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
38.594,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
38.619,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
38.643,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
38.666,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
38.691,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
38.715,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
38.737,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
38.758,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
38.783,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
38.808,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
38.833,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
38.858,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
38.883,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
38.908,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
38.932,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
38.957,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
38.977,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
38.999,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
39.024,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
39.045,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
39.070,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
39.095,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
39.120,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
39.143,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
39.163,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
39.188,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
39.211,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
39.234,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
39.257,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
39.278,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
39.301,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
39.325,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
39.350,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
39.374,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
39.399,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
39.419,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
39.444,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
39.465,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
39.490,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
39.515,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
39.540,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
39.565,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
39.590,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
39.615,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
39.640,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
39.664,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
39.689,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
39.714,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
39.739,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
39.760,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
39.785,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
39.810,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
39.835,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
39.860,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
39.881,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
39.902,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
39.927,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
39.948,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
39.970,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
39.992,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
40.016,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
40.041,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
40.066,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
40.091,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
40.116,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
40.141,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
40.166,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
40.191,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
40.216,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
40.241,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
40.264,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
40.289,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
40.312,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
40.337,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
40.358,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
40.383,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
