t,acc.x,acc.y,acc.z,gyro.x,gyro.y,gyro.z,policy.abort_reason,policy.act0,policy.armed,policy.mode,policy.p_err,policy.thrust_units,policy.tilt_deg,policy.vbat,stateEstimate.x,stateEstimate.y,stateEstimate.yaw,stateEstimate.z
16.799,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
16.801,,,,-4.221353054046631,-33.943702697753906,,,,,,,,,,3.916825771331787,1.5931578874588013,-94.1956787109375,0.3819299638271332
16.802,-0.6807672381401062,-0.000857718288898468,0.6525139212608337,,,4.664139270782471,,,,,,,,,,,,
16.899,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
16.901,,,,-0.9098133444786072,-30.179088592529297,,,,,,,,,,3.604724168777466,1.4113054275512695,-93.72520446777344,0.4826352596282959
16.902,-0.6502490639686584,0.007499377708882093,0.7478320598602295,,,1.5062857866287231,,,,,,,,,,,,
16.999,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
17.000,,,,-3.515791654586792,-34.89204406738281,,,,,,,,,,3.6391100883483887,1.4333288669586182,-92.98871612548828,0.46972399950027466
17.001,-0.6123360395431519,0.021207740530371666,0.7926779389381409,,,4.237529277801514,,,,,,,,,,,,
17.099,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
17.101,,,,0.175873264670372,-63.27041244506836,,,,,,,,,,3.674302816390991,1.4561132192611694,-92.11341857910156,0.45566216111183167
17.102,-0.5250820517539978,0.018239835277199745,0.9151691794395447,,,-0.8257094621658325,,,,,,,,,,,,
17.199,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
17.201,,,,8.254244804382324,-74.3745346069336,,,,,,,,,,3.709502696990967,1.478559970855713,-92.5288314819336,0.4416252374649048
17.202,-0.42257142066955566,-0.04415297135710716,0.8615776300430298,,,-12.723546981811523,,,,,,,,,,,,
17.299,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
17.300,,,,70.8938217163086,-488.4682922363281,,,,,,,,,,3.744098424911499,1.5004695653915405,-96.9015884399414,0.42672207951545715
17.302,-0.23312795162200928,-0.009319561533629894,0.8430567383766174,,,-55.78713607788086,,,,,,,,,,,,
17.399,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
17.400,,,,2.3329780101776123,205.71852111816406,,,,,,,,,,3.7803795337677,1.5249178409576416,-96.7671890258789,0.4121570885181427
17.402,0.22471560537815094,-0.027037976309657097,0.8629027605056763,,,15.863085746765137,,,,,,,,,,,,
17.498,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
17.500,,,,14.542901039123535,-21.74502944946289,,,,,,,,,,3.8164522647857666,1.5475881099700928,-96.10607147216797,0.3974760174751282
17.501,-0.023218432441353798,-0.06766142696142197,0.9735480546951294,,,12.767888069152832,,,,,,,,,,,,
17.599,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
17.600,,,,0.2956312894821167,-0.06160394474864006,,,,,,,,,,3.8517513275146484,1.5724316835403442,-95.93017578125,0.38438233733177185
17.602,0.03180995211005211,-0.05454445630311966,0.9984263777732849,,,0.5676456689834595,,,,,,,,,,,,
17.699,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
17.700,,,,0.14043179154396057,0.16128583252429962,,,,,,,,,,3.887005090713501,1.5975911617279053,-95.92935943603516,0.37133488059043884
17.701,0.03207184746861458,-0.05152938887476921,0.9997977018356323,,,-0.866569459438324,,,,,,,,,,,,
17.798,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
17.800,,,,0.057515811175107956,0.05665695294737816,,,,,,,,,,3.9221854209899902,1.6231859922409058,-95.93172454833984,0.35837891697883606
17.801,0.0328025296330452,-0.04542289301753044,0.995279848575592,,,1.0858498811721802,,,,,,,,,,,,
17.900,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
17.901,,,,-0.12679332494735718,0.011659268289804459,,,,,,,,,,3.9577507972717285,1.6495023965835571,-95.92861938476562,0.3453279137611389
17.902,0.02809740975499153,-0.05308452248573303,1.0013481378555298,,,-0.26924529671669006,,,,,,,,,,,,
17.999,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
18.000,,,,0.12928447127342224,-0.11113954335451126,,,,,,,,,,3.306481122970581,0.7546867728233337,-96.1187973022461,0.5774343013763428
18.002,0.0322837270796299,-0.051156606525182724,0.9995079040527344,,,-0.396133154630661,,,,,,,,,,,,
18.098,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
18.100,,,,-0.008223100565373898,0.404121994972229,,,,,,,,,,3.344897747039795,0.7099964618682861,-96.11479187011719,0.5688232183456421
18.101,0.034467730671167374,-0.04914567247033119,0.9989121556282043,,,0.8134990334510803,,,,,,,,,,,,
18.198,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
18.200,,,,0.33015182614326477,0.17037077248096466,,,,,,,,,,3.384653091430664,0.662287175655365,-96.12298583984375,0.56022047996521
18.201,0.032092735171318054,-0.050135333091020584,0.9995403289794922,,,-0.4554596543312073,,,,,,,,,,,,
18.299,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
18.300,,,,-0.2698662281036377,-0.0061015537939965725,,,,,,,,,,3.4261977672576904,0.6110935807228088,-96.11766815185547,0.5515482425689697
18.302,0.031334858387708664,-0.04961373284459114,1.0004267692565918,,,-0.11845710873603821,,,,,,,,,,,,
18.398,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
18.399,,,,-21.579561233520508,29.395034790039062,,,,,,,,,,3.468827724456787,0.5581700205802917,-91.64694213867188,0.5430633425712585
18.401,0.15305770933628082,-0.10274455696344376,1.00080406665802,,,63.621986389160156,,,,,,,,,,,,
18.498,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
18.500,,,,20.293447494506836,-27.051034927368164,,,,,,,,,,3.5124969482421875,0.5019253492355347,-87.31652069091797,0.5348119139671326
18.501,0.028998414054512978,-0.04016504064202309,1.0087171792984009,,,67.18202209472656,,,,,,,,,,,,
18.599,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
18.600,,,,3.2493999004364014,-5.845381259918213,,,,,,,,,,3.8339598178863525,0.7681215405464172,-80.93102264404297,0.42426806688308716
18.601,0.021016445010900497,-0.030490396544337273,1.0038049221038818,,,77.71875,,,,,,,,,,,,
18.698,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
18.699,,,,1.2492140531539917,1.541361689567566,,,,,,,,,,3.927785873413086,0.7601442337036133,-74.48579406738281,0.3895907402038574
18.701,-0.009215828962624073,0.005280034150928259,0.9988073706626892,,,76.45026397705078,,,,,,,,,,,,
18.798,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
18.799,,,,3.2359018325805664,-1.0335115194320679,,,,,,,,,,4.03787899017334,0.7531982064247131,-66.6382827758789,0.35808265209198
18.801,0.06960941851139069,-0.04367930069565773,0.9995192885398865,,,110.44293212890625,,,,,,,,,,,,
18.898,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
18.900,,,,0.5039337277412415,-1.8223239183425903,,,,,,,,,,4.155180931091309,0.7370717525482178,-58.490272521972656,0.3252229690551758
18.901,0.013306321576237679,-0.005809333641082048,0.9991698265075684,,,60.125282287597656,,,,,,,,,,,,
18.998,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
18.999,,,,0.8816604018211365,-1.3609853982925415,,,,,,,,,,4.273054599761963,0.7252522110939026,-53.57184982299805,0.293466180562973
19.001,0.024791616946458817,-0.04610452428460121,1.0011061429977417,,,22.574047088623047,,,,,,,,,,,,
19.098,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
19.100,,,,0.5877764821052551,-0.1866120547056198,,,,,,,,,,4.396217346191406,0.7069586515426636,-50.94106674194336,0.26021599769592285
19.101,0.043373554944992065,-0.0361398346722126,0.9986962080001831,,,11.10869312286377,,,,,,,,,,,,
19.198,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
19.200,,,,0.5139370560646057,-1.0158439874649048,,,,,,,,,,4.519642353057861,0.6920170783996582,-49.0471076965332,0.2255292385816574
19.201,0.04188546910881996,-0.032959356904029846,1.0000423192977905,,,15.786981582641602,,,,,,,,,,,,
19.298,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
19.300,,,,-1.7150447368621826,-0.8353681564331055,,,,,,,,,,4.649694919586182,0.6750736832618713,-46.73162078857422,0.19248951971530914
19.301,-0.0009042571182362735,-0.04239555820822716,0.9978594183921814,,,21.086156845092773,,,,,,,,,,,,
19.398,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
19.400,,,,-0.20044764876365662,0.0298890583217144,,,,,,,,,,4.783734321594238,0.6570417284965515,-44.01613235473633,0.15946316719055176
19.401,0.03525860607624054,-0.04870866239070892,0.9987062215805054,,,3.1182572841644287,,,,,,,,,,,,
19.497,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
19.499,,,,1.5264461040496826,-2.0269615650177,,,,,,,,,,4.92172384262085,0.6375318765640259,-43.0951042175293,0.12648141384124756
19.500,0.04198281839489937,-0.03815976902842522,0.9985027313232422,,,21.123422622680664,,,,,,,,,,,,
19.598,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
19.599,,,,0.12288117408752441,-0.1028049886226654,,,,,,,,,,5.065600395202637,0.6166540384292603,-40.946380615234375,0.09314117580652237
19.600,0.029266592115163803,-0.05643053725361824,0.998002290725708,,,1.6659168004989624,,,,,,,,,,,,
19.697,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
19.699,,,,0.021534161642193794,-0.5012873411178589,,,,,,,,,,5.2387309074401855,0.6134148240089417,-38.78019714355469,0.027541039511561394
19.700,0.031415197998285294,-0.05153023451566696,0.9978240728378296,,,10.679021835327148,,,,,,,,,,,,
19.797,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
19.798,,,,-0.2671396732330322,-0.057263631373643875,,,,,,,,,,5.361741542816162,0.6001066565513611,-37.53892517089844,-0.0068003772757947445
19.799,0.0350438617169857,-0.04510190710425377,0.9978431463241577,,,2.1878278255462646,,,,,,,,,,,,
19.896,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
19.899,,,,0.1013600155711174,-0.2507457137107849,,,,,,,,,,5.481529712677002,0.5870922803878784,-36.19093704223633,-0.04060734808444977
19.900,0.030695386230945587,-0.05529989302158356,0.9979374408721924,,,12.947426795959473,,,,,,,,,,,,
19.997,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
19.999,,,,0.3163032531738281,-0.973084032535553,,,,,,,,,,5.580684185028076,0.5765363574028015,-34.61477279663086,-0.06960149854421616
20.000,0.025336403399705887,-0.05234229564666748,0.998168408870697,,,9.609045028686523,,,,,,,,,,,,
20.097,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
20.099,,,,0.9026662111282349,-0.4230426549911499,,,,,,,,,,5.697419166564941,0.5640696287155151,-32.9559211730957,-0.10218295454978943
20.100,0.034124210476875305,-0.04620089381933212,0.9998829364776611,,,19.492937088012695,,,,,,,,,,,,
20.196,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
20.198,,,,-0.6980299353599548,1.244828224182129,,,,,,,,,,5.837008953094482,0.5485895276069641,-31.10173988342285,-0.13927459716796875
20.199,0.04044593498110771,-0.0397704616189003,1.0000574588775635,,,16.00897979736328,,,,,,,,,,,,
20.298,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
20.299,,,,0.6947290897369385,0.5268195867538452,,,,,,,,,,5.998749256134033,0.5302433967590332,-29.00799560546875,-0.1804914027452469
20.301,0.027158308774232864,-0.04662863537669182,0.9985622763633728,,,24.18194580078125,,,,,,,,,,,,
20.396,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
20.399,,,,0.3619486093521118,-0.8176249861717224,,,,,,,,,,6.166184902191162,0.5110388398170471,-27.410743713378906,-0.22211651504039764
20.401,0.0375896655023098,-0.03716859221458435,1.0021016597747803,,,21.269601821899414,,,,,,,,,,,,
20.496,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
20.498,,,,0.14292314648628235,-0.5903421640396118,,,,,,,,,,6.336298942565918,0.4912621080875397,-25.615764617919922,-0.2633294463157654
20.500,0.03167249262332916,-0.05274304747581482,0.9974467158317566,,,7.805854797363281,,,,,,,,,,,,
20.597,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
20.598,,,,-0.11989250779151917,-0.12058838456869125,,,,,,,,,,6.5104217529296875,0.47075414657592773,-24.806459426879883,-0.3045327365398407
20.600,0.038992274552583694,-0.03219255805015564,1.0015356540679932,,,17.9539737701416,,,,,,,,,,,,
20.696,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
20.698,,,,0.16361626982688904,0.2692551910877228,,,,,,,,,,6.68876314163208,0.4499376714229584,-21.973487854003906,-0.34568554162979126
20.700,0.02439430169761181,-0.061251409351825714,1.0012258291244507,,,11.139549255371094,,,,,,,,,,,,
20.797,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
20.798,,,,0.19935892522335052,-0.25256025791168213,,,,,,,,,,6.873199939727783,0.4277614653110504,-21.829362869262695,-0.3872412443161011
20.799,0.04346147179603577,-0.03954917564988136,1.0007292032241821,,,5.337350845336914,,,,,,,,,,,,
20.897,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
20.898,,,,0.3503859043121338,-0.8155654072761536,,,,,,,,,,7.060146808624268,0.40562704205513,-18.85298728942871,-0.428339421749115
20.899,0.02262509986758232,-0.04828225076198578,1.0001124143600464,,,21.522214889526367,,,,,,,,,,,,
20.997,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
20.999,,,,0.29528090357780457,-0.45462387800216675,,,,,,,,,,7.250883102416992,0.38287150859832764,-16.89738655090332,-0.4693439304828644
21.000,0.03156736493110657,-0.04573287442326546,0.9983057379722595,,,10.536611557006836,,,,,,,,,,,,
21.097,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
21.098,,,,0.3802805244922638,0.7215859889984131,,,,,,,,,,7.445927143096924,0.359507292509079,-14.922845840454102,-0.5103877782821655
21.100,0.03487840294837952,-0.027193035930395126,0.9962249994277954,,,44.10421371459961,,,,,,,,,,,,
21.196,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
21.199,,,,1.8031747341156006,-0.719893753528595,,,,,,,,,,7.647509574890137,0.33537396788597107,-12.089568138122559,-0.551832914352417
21.200,0.02483607456088066,-0.031775083392858505,0.997241735458374,,,33.85292053222656,,,,,,,,,,,,
21.297,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
21.298,,,,-1.2236641645431519,0.10286352783441544,,,,,,,,,,7.850979804992676,0.31102243065834045,-8.447460174560547,-0.5928592085838318
21.300,0.005690110381692648,-0.06959441304206848,0.9988206624984741,,,31.520660400390625,,,,,,,,,,,,
21.396,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
21.398,,,,0.06282909214496613,-0.9092134833335876,,,,,,,,,,8.058944702148438,0.2858545184135437,-6.567304611206055,-0.6337949633598328
21.399,0.05141511559486389,-0.049780964851379395,0.9979320168495178,,,15.239943504333496,,,,,,,,,,,,
21.497,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
21.498,,,,0.7805513739585876,-1.4762979745864868,,,,,,,,,,8.271456718444824,0.2601369321346283,-5.1236772537231445,-0.6747317910194397
